simulation,segmented_fraction,mean_region_area,median_region_area,separability,connected_components,threshold_instability
47278.0,0.030113,0.0423193,0.606631,0.14117,0.0749378,0.10483
47279.0,0.121006,0.370528,0.0467583,0.329629,0.120996,0.011083
47280.0,0.0473673,0.227968,0.186038,0.197243,0.0603174,0.281066
47281.0,0.0691983,0.0499428,0.145191,0.311603,0.0522614,0.371804
47282.0,0.307652,0.00090894,0.0903281,0.0873594,0.0717415,0.44201
47283.0,0.34365,0.306333,0.0617641,0.0103626,0.208342,0.0695493
47284.0,0.330006,0.258695,0.0528881,0.0395526,0.0782899,0.240568
47285.0,0.149923,0.0246572,0.0694806,0.463276,0.124358,0.168306
47286.0,0.505047,0.0131608,0.0736362,0.0262488,0.36792,0.0139875
47287.0,0.184245,0.390552,0.0123436,0.0700892,0.0418499,0.30092
47288.0,0.453201,0.0846556,0.173791,0.169974,0.109282,0.00909749
47289.0,0.232586,0.309612,0.0889218,0.149697,0.0558367,0.163347
47290.0,0.00415894,0.0947043,0.177128,0.431332,0.227778,0.0648993
47291.0,0.0340418,0.00831546,0.117391,0.121285,0.407463,0.311504
47292.0,0.204539,0.235132,0.0126976,0.242935,0.2698,0.0348959
47293.0,0.332872,0.149017,0.228237,0.172029,0.0768719,0.0409731
47294.0,0.122916,0.375126,0.0199172,0.134889,0.12937,0.217783
47295.0,0.0379326,0.00269376,0.17206,0.0150442,0.254716,0.517554
47296.0,0.306445,0.200013,0.320988,0.019984,0.07214,0.0804305
47297.0,0.241852,0.0723007,0.0539532,0.0773349,0.507915,0.0466442
47298.0,0.0154937,0.142851,0.263391,0.155878,0.259422,0.162964
47299.0,0.171392,0.293432,0.127762,0.00472758,0.303537,0.0991497
47300.0,0.0804347,0.493327,0.0279446,0.322942,0.0145343,0.0608169
47301.0,0.083521,0.364716,0.0800841,0.0888818,0.375701,0.00709644
47302.0,0.138186,0.25128,0.128901,0.0991755,0.0835227,0.298935
47303.0,0.389132,0.222879,0.213054,0.0675207,0.038351,0.0690645
47304.0,0.385221,0.0327065,0.000668988,0.17202,0.0424156,0.366968
47305.0,0.198472,0.0498542,0.000826347,0.42477,0.170685,0.155393
47306.0,0.0763662,0.143174,0.361834,0.15853,0.00456593,0.25553
47307.0,0.264464,0.218426,0.00810458,0.149164,0.224499,0.135342
47308.0,0.208944,0.0549815,0.00829317,0.458575,0.0290683,0.240137
47309.0,0.469833,0.0945136,0.149149,0.00817921,0.0518774,0.226447
47310.0,0.00261167,0.324489,0.316661,0.287497,0.0541421,0.0146
47311.0,0.010265,0.0641611,0.28135,0.100525,0.0792253,0.464474
47312.0,0.385616,0.039316,0.292982,0.066246,0.132463,0.083377
47313.0,0.104954,0.192578,0.226605,0.0284458,0.271287,0.17613
47314.0,0.0775179,0.260405,0.160374,0.00899935,0.445559,0.0471448
47315.0,0.0334775,0.141077,0.0234203,0.345574,0.260306,0.196146
47316.0,0.0616746,0.696342,0.0287905,0.0861488,0.096602,0.0304423
47317.0,0.12612,0.288952,0.145179,0.183603,0.136868,0.119278
47318.0,0.0660081,0.15037,0.237108,0.157455,0.10188,0.287178
47319.0,0.276415,0.12968,0.11383,0.00921169,0.128194,0.34267
47320.0,0.109598,0.0249384,0.0374713,0.270614,0.268981,0.288397
47321.0,0.306228,0.161721,0.019755,0.39778,0.0456632,0.068853
47322.0,0.299123,0.0246856,0.158103,0.170336,0.216733,0.131019
47323.0,0.0672227,0.0647907,0.0380113,0.0891622,0.450614,0.290199
47324.0,0.094639,0.376801,0.0458426,0.0335795,0.199841,0.249297
47325.0,0.15014,0.244022,0.156102,0.196451,0.168774,0.0845118
47326.0,0.045928,0.0503552,0.0165663,0.270363,0.294239,0.322548
47327.0,0.175368,0.149968,0.143204,0.152106,0.200073,0.17928
47328.0,0.0840529,0.0185779,0.194741,0.0924996,0.609646,0.000482993
47329.0,0.261658,0.125155,0.299744,0.0300149,0.177856,0.105572
47330.0,0.137569,0.0432456,0.0482118,0.67322,0.0390028,0.0587508
47331.0,0.14045,0.0124893,0.0221812,0.0964065,0.333212,0.395261
47332.0,0.0561856,0.206966,0.0758994,0.263231,0.29081,0.106908
47333.0,0.297991,0.126472,0.393076,0.0666837,0.0709779,0.0447986
47334.0,0.0913514,0.0732013,0.209445,0.0662843,0.0911541,0.468564
47335.0,0.276319,0.0236998,0.0828686,0.233152,0.0756222,0.308339
47336.0,0.184642,0.200777,0.0217832,0.280015,0.239885,0.0728977
47337.0,0.11671,0.0103174,0.27813,0.28665,0.133002,0.17519
47338.0,0.0903861,0.253676,0.116797,0.0521146,0.0164253,0.470602
47339.0,0.20422,0.407627,0.0752449,0.140715,0.0710359,0.101156
47340.0,0.139285,0.478614,0.0508343,0.167941,0.136581,0.0267451
47341.0,0.353624,0.364787,0.20767,0.0275729,0.0194018,0.0269446
47342.0,0.13287,0.110556,0.499872,0.116912,0.0805718,0.0592179
47343.0,0.0498482,0.372493,0.282313,0.0343912,0.122433,0.138522
47344.0,0.0036148,0.0272438,0.106999,0.0805868,0.34907,0.432486
47345.0,0.193134,0.241611,0.0633351,0.369031,0.0367091,0.0961793
47346.0,0.238591,0.00715876,0.164254,0.0738929,0.513548,0.00255509
47347.0,0.0355115,0.0826731,0.4689,0.0460582,0.284184,0.0826733
47348.0,0.145433,0.0210837,0.294276,0.256524,0.194329,0.0883549
47349.0,0.0513982,0.384691,0.0578461,0.0384259,0.442987,0.0246517
47350.0,0.192794,0.120695,0.0423645,0.16541,0.214804,0.263932
47351.0,0.20113,0.318449,0.113756,0.211391,0.0848648,0.0704092
47352.0,0.0307457,0.0961492,0.46782,0.167219,0.13328,0.104787
47353.0,0.161628,0.0172716,0.582183,0.0152501,0.0791551,0.144512
47354.0,0.172683,0.333925,0.0577335,0.228476,0.0141678,0.193014
47355.0,0.507321,0.177646,0.16017,0.0112304,0.0921493,0.0514837
47356.0,0.420494,0.0744056,0.285147,0.052141,0.0393242,0.128488
47357.0,0.207472,0.0805741,0.0528404,0.183942,0.200398,0.274774
47358.0,0.188706,0.0292807,0.256844,0.11141,0.333027,0.0807317
47359.0,0.125797,0.0197914,0.0184831,0.0961071,0.0950015,0.64482
47360.0,0.0700843,0.189175,0.128708,0.169819,0.167786,0.274428
47361.0,0.0536854,0.15744,0.184429,0.132841,0.214124,0.257481
47362.0,0.00178983,0.135101,0.0960081,0.288823,0.381405,0.0968732
47363.0,0.0874,0.383624,0.0483154,0.127147,0.290018,0.0634953
47364.0,0.172157,0.0138731,0.0846606,0.0113727,0.0938107,0.624126
47365.0,0.0427793,0.377263,0.148351,0.161544,0.112531,0.157531
47366.0,0.274253,0.0499026,0.303512,0.16675,0.0604681,0.145114
47367.0,0.000269518,0.0655899,0.0706028,0.239455,0.362013,0.262069
47368.0,0.137275,0.0934733,0.603146,0.0218399,0.0601448,0.0841204
47369.0,0.046634,0.162674,0.0267492,0.160833,0.137037,0.466072
47370.0,0.523971,0.0144767,0.0725144,0.0875494,0.0925492,0.20894
47371.0,0.274633,0.024065,0.431819,0.151937,0.0761606,0.0413845
47372.0,0.0713335,0.112642,0.292925,0.0899503,0.34157,0.0915792
47373.0,0.324716,0.000460006,0.431072,0.0207746,0.195531,0.027446
47374.0,0.214081,0.5468,0.103394,0.0293511,0.0406786,0.0656956
47375.0,0.0325416,0.110885,0.0572256,0.193039,0.203573,0.402736
47376.0,0.0694588,0.0537221,0.00647464,0.179215,0.419629,0.271501
47377.0,0.101456,0.167661,0.0195148,0.0638617,0.342988,0.304518
47378.0,0.352765,0.177787,0.141013,0.218186,0.015728,0.0945212
47379.0,0.324607,0.302028,0.0529995,0.123274,0.0452936,0.151798
47380.0,0.242189,0.0256551,0.147953,0.216672,0.0121132,0.355418
47381.0,0.121246,0.513375,0.077897,0.0437854,0.0138274,0.229869
47382.0,0.307589,0.281381,0.0620925,0.0715634,0.102392,0.174983
47383.0,0.832694,0.00533383,0.0340001,0.0107601,0.114491,0.00272099
47384.0,0.257974,0.0205388,0.004249,0.0512422,0.284587,0.381409
47385.0,0.266717,0.0388868,0.12103,0.0373473,0.238936,0.297083
47386.0,0.254825,0.0364852,0.268448,0.0268885,0.370518,0.0428353
47387.0,0.109624,0.213305,0.0797412,0.107681,0.460108,0.0295405
47388.0,0.0402532,0.217743,0.130799,0.0322221,0.536736,0.0422469
47389.0,0.27383,0.220554,0.156087,0.0177515,0.228641,0.103136
47390.0,0.334137,0.118006,0.23417,0.0654855,0.0112726,0.236928
47391.0,0.00689335,0.0252775,0.445043,0.124321,0.167454,0.23101
47392.0,0.218334,0.275005,0.100422,0.114737,0.0734845,0.218019
47393.0,0.0447838,0.43175,0.0551679,0.0140239,0.0892867,0.364987
47394.0,0.0550004,0.0401865,0.609348,0.145826,0.113858,0.0357812
47395.0,0.250421,0.26615,0.158037,0.10669,0.0971917,0.121511
47396.0,0.172982,0.170656,0.168506,0.43958,0.0116399,0.0366377
47397.0,0.213579,0.0350266,0.21209,0.147989,0.191151,0.200164
47398.0,0.00971473,0.0700119,0.210129,0.364053,0.276662,0.0694294
47399.0,0.000649985,0.360015,0.0446952,0.459026,0.12725,0.00836394
47400.0,0.199711,0.49066,0.120723,0.0983041,0.0903877,0.000214852
47401.0,0.176183,0.311735,0.155621,0.0771789,0.17285,0.106432
47402.0,0.00525711,0.0220253,0.211379,0.341793,0.133903,0.285643
47403.0,0.136013,0.0974451,0.501876,0.0264716,0.0668676,0.171326
47404.0,0.0206877,0.445655,0.049669,0.126914,0.101145,0.255929
47405.0,0.169022,0.0129766,0.395453,0.0206736,0.295781,0.106094
47406.0,0.345018,0.178275,0.231205,0.163438,0.0658562,0.0162081
47407.0,0.23344,0.264556,0.0740715,0.270226,0.0584776,0.0992289
47408.0,0.00348514,0.0946305,0.190098,0.234621,0.253521,0.223644
47409.0,0.263175,0.323812,0.105043,0.120692,0.168056,0.0192224
47410.0,0.0141091,0.223095,0.23712,0.132672,0.0098128,0.383191
47411.0,0.709116,0.0638441,0.120128,0.00876016,0.0138059,0.0843465
47412.0,0.0668535,0.228118,0.330694,0.0290237,0.282795,0.0625151
47413.0,0.419313,0.0748196,0.0233662,0.419932,0.00761713,0.0549518
47414.0,0.000729112,0.0868688,0.234446,0.305405,0.00562607,0.366925
47415.0,0.0666872,0.434813,0.0575759,0.334255,0.0658223,0.040847
47416.0,0.309694,0.232733,0.034123,0.27045,0.125431,0.0275688
47417.0,0.0202477,0.170914,0.16222,0.00885492,0.193882,0.443881
47418.0,0.143179,0.136286,0.211449,0.0224834,0.339768,0.146834
47419.0,0.0285004,0.227046,0.229497,0.411065,0.0459258,0.0579662
47420.0,0.162019,0.0705332,0.191412,0.0772686,0.389073,0.109695
47421.0,0.231613,0.2451,0.0600952,0.0564156,0.214669,0.192107
47422.0,0.204159,0.466762,0.159262,0.025932,0.139374,0.00451175
47423.0,0.0390548,0.0856142,0.140699,0.558644,0.0966095,0.0793782
47424.0,0.219256,0.11818,0.0872,0.219627,0.354803,0.00093399
47425.0,0.157155,0.101828,0.412976,0.225502,0.0623693,0.0401695
47426.0,0.0499867,0.0476304,0.121733,0.747592,0.0110842,0.0219738
47427.0,0.026838,0.05411,0.473837,0.0977024,0.211714,0.135798
47428.0,0.0156934,0.137609,0.343932,0.16428,0.18617,0.152316
47429.0,0.465365,0.050425,0.000121981,0.0694038,0.124643,0.290041
47430.0,0.0577699,0.147038,0.235404,0.149359,0.273552,0.136877
47431.0,0.246885,0.0354237,0.257684,0.332433,0.0763359,0.0512391
47432.0,0.262249,0.243036,0.20809,0.033962,0.0674795,0.185184
47433.0,0.0920246,0.0789046,0.182972,0.145298,0.0134202,0.487381
47434.0,0.00295008,0.168102,0.221898,0.102973,0.428761,0.0753162
47435.0,0.10844,0.181815,0.17869,0.0501163,0.479048,0.00189039
47436.0,0.0524488,0.0726993,0.0153654,0.32404,0.0982661,0.43718
47437.0,0.102585,0.0256247,0.276598,0.227413,0.0693496,0.29843
47438.0,0.292602,0.147147,0.0565897,0.13689,0.048406,0.318366
47439.0,0.0862843,0.198985,0.176458,0.456739,0.0369209,0.0446123
47440.0,0.147795,0.525744,0.00923754,0.140512,0.0553349,0.121377
47441.0,0.4502,0.0289665,0.361548,0.0397384,0.000192207,0.119355
47442.0,0.211015,0.0722477,0.138286,0.0503585,0.39802,0.130073
47443.0,0.07637,0.0672751,0.0220403,0.25414,0.416893,0.163282
47444.0,0.209602,0.165045,0.0234761,0.00493481,0.521904,0.0750391
47445.0,0.0519325,0.0013398,0.423212,0.341983,0.177579,0.00395309
47446.0,0.077137,0.305085,0.0764789,0.19946,0.0713802,0.270458
47447.0,0.279749,0.083377,0.285454,0.0737778,0.140172,0.13747
47448.0,0.0243215,0.305996,0.301716,0.152887,0.144361,0.0707192
47449.0,0.482936,0.03734,0.011454,0.240919,0.0398826,0.187468
47450.0,0.0636928,0.434554,0.0481201,0.0147709,0.083089,0.355773
47451.0,0.0121656,0.122561,0.354851,0.252561,0.112715,0.145147
47452.0,0.316888,0.119311,0.0149892,0.300319,0.133672,0.114822
47453.0,0.0316512,0.3289,0.122095,0.321236,0.108723,0.087395
47454.0,0.291407,0.437266,0.153918,0.0306496,0.0584026,0.028356
47455.0,0.0110001,0.110455,0.156426,0.0276312,0.0445698,0.649917
47456.0,0.245867,0.0759381,0.201618,0.00138999,0.275752,0.199434
47457.0,0.205464,0.000161211,0.0527536,0.159136,0.196236,0.38625
47458.0,0.254503,0.103527,0.255975,0.0334557,0.260037,0.0925008
47459.0,0.23251,0.0575321,0.0222541,0.0289889,0.276339,0.382376
47460.0,0.101678,0.0109312,0.10273,0.0545193,0.0635818,0.66656
47461.0,0.0839606,0.227646,0.0257722,0.127477,0.0900421,0.445102
47462.0,0.136808,0.0505433,0.218781,0.384959,0.19095,0.0179599
47463.0,0.0138797,0.237848,0.0272402,0.566028,0.144259,0.0107448
47464.0,0.0461399,0.146415,0.244537,0.286402,0.116931,0.159574
47465.0,0.0241807,0.0103616,0.0752186,0.0562094,0.190788,0.643241
47466.0,0.249844,0.0255366,0.0161345,0.295828,0.321669,0.0909878
47467.0,0.277763,0.0361631,0.0931424,0.370424,0.216236,0.00627252
47468.0,0.1499,0.431461,0.14917,0.0737682,0.0568562,0.138845
47469.0,0.246357,0.0826342,0.386818,0.113633,0.121731,0.0488268
47470.0,0.0485625,0.169234,0.438181,0.309907,0.00612802,0.0279867
47471.0,0.0415643,0.359196,0.060517,0.139542,0.391626,0.00755473
47472.0,0.283427,0.140733,0.0361144,0.298751,0.214239,0.0267355
47473.0,0.0314713,0.0130037,0.034104,0.378987,0.158931,0.383503
47474.0,0.366465,0.15595,0.119937,0.0866024,0.127188,0.143857
47475.0,0.0473149,0.0274098,0.222816,0.119035,0.336485,0.246939
47476.0,0.0720878,0.395834,0.152891,0.0895295,0.135668,0.153989
47477.0,0.197516,0.153131,0.0606262,0.345163,0.119004,0.12456
47478.0,0.00299988,0.00252773,0.289604,0.184799,0.285583,0.234486
47479.0,0.115867,0.150311,0.0233735,0.132843,0.362205,0.2154
47480.0,0.0646923,0.115571,0.333188,0.203769,0.0683499,0.214429
47481.0,0.00296161,0.42824,0.279238,0.115887,0.121435,0.0522384
47482.0,0.0170445,0.028411,0.0699099,0.102408,0.0289961,0.753231
47483.0,0.0759535,0.479154,0.108387,0.0710454,0.0850834,0.180377
47484.0,0.133617,0.249754,0.343678,0.040642,0.078068,0.154241
47485.0,0.0939288,0.469333,0.105702,0.235126,0.01965,0.0762591
47486.0,0.241499,0.0497057,0.309202,0.144778,0.241358,0.0134578
47487.0,0.0537315,0.358198,0.0814538,0.116916,0.242831,0.146871
47488.0,0.0639242,0.125651,0.412376,0.0608494,0.0258411,0.311358
47489.0,0.0195304,0.287196,0.188204,0.306892,0.185458,0.0127195
47490.0,0.209445,0.576923,0.10817,0.0101868,0.0812088,0.014066
47491.0,0.139218,0.37072,0.0591551,0.244547,0.00322837,0.183131
47492.0,0.0201632,0.164922,0.561399,0.22484,0.0232326,0.00544337
47493.0,0.0272569,0.259347,0.101412,0.0125686,0.0207883,0.578628
47494.0,0.0966087,0.124981,0.368235,0.0273292,0.0636977,0.319148
47495.0,0.267711,0.160301,0.000862679,0.322598,0.191303,0.0572243
47496.0,0.311659,0.0294631,0.0133912,0.0342048,0.289841,0.321441
47497.0,0.0225329,0.145903,0.0615758,0.582289,0.129679,0.0580204
47498.0,0.155735,0.180569,0.199164,0.0457837,0.122588,0.29616
47499.0,0.0992577,0.278791,0.11904,0.264461,0.0565713,0.181879
47500.0,0.203389,0.53002,0.0120839,0.0573848,0.0127829,0.18434
47501.0,0.129101,0.339175,0.190577,0.0483858,0.20864,0.0841204
47502.0,0.125534,0.071592,0.101008,0.163863,0.0434829,0.494519
47503.0,0.0364618,0.392014,0.016572,0.205773,0.26043,0.0887494
47504.0,0.0145877,0.296251,0.0287885,0.0882494,0.147481,0.424643
47505.0,0.113668,0.414575,0.0362157,0.331499,0.0271965,0.0768458
47506.0,0.155613,0.229693,0.114309,0.162908,0.30988,0.0275972
47507.0,0.348989,0.13045,0.0824451,0.0123773,0.276987,0.148752
47508.0,0.191177,0.00753189,0.121987,0.15427,0.0857797,0.439255
47509.0,0.0698867,0.443061,0.106122,0.0240705,0.0629593,0.2939
47510.0,0.132334,0.0457978,0.202087,0.326483,0.15651,0.136788
47511.0,0.247441,0.239547,0.0162855,0.172659,0.0893425,0.234725
47512.0,0.0160806,0.181945,0.515113,0.0289814,0.195262,0.0626186
47513.0,0.0498409,0.201416,0.547713,0.0591162,0.111969,0.0299448
47514.0,0.122168,0.196666,0.12241,0.177402,0.29368,0.087675
47515.0,0.144643,0.130627,0.270746,0.011928,0.136502,0.305554
47516.0,0.214052,0.0747101,0.0553446,0.243958,0.316554,0.0953814
47517.0,0.0116594,0.172915,0.278478,0.146374,0.30921,0.0813636
47518.0,0.111824,0.0206469,0.0514959,0.0667083,0.551522,0.197802
47519.0,0.192642,0.00771152,0.00328917,0.117134,0.508982,0.170241
47520.0,0.0546681,0.125143,0.175828,0.0705123,0.50417,0.0696789
47521.0,0.238242,0.0898108,0.0467804,0.0468315,0.207046,0.37129
47522.0,0.04812,0.220734,0.118457,0.144564,0.34478,0.123346
47523.0,0.126188,0.201365,0.0993573,0.0361085,0.443199,0.0937824
47524.0,0.174808,0.0783961,0.132337,0.027348,0.526388,0.0607235
47525.0,0.191528,0.449129,0.00211329,0.0192044,0.0947175,0.243308
47526.0,0.112734,0.00170144,0.333242,0.22051,0.0760624,0.255751
47527.0,0.313408,0.00891162,0.234909,0.258781,0.0227433,0.161248
47528.0,0.310368,0.333414,0.0535766,0.132373,0.0592902,0.110978
47529.0,0.65014,0.0111076,0.0688645,0.0247006,0.202046,0.0431412
47530.0,0.206707,0.0172327,0.32195,0.382357,0.0262095,0.0455438
47531.0,0.323963,0.124882,0.0781757,0.00243013,0.198212,0.272337
47532.0,0.144378,0.296573,0.242122,0.0667499,0.0914632,0.158714
47533.0,0.0486174,0.121715,0.0601531,0.0922332,0.0988798,0.578402
47534.0,0.0973917,0.03421,0.459639,0.196324,0.0100989,0.202336
47535.0,0.162866,0.0358103,0.0922893,0.0281631,0.415418,0.265453
47536.0,0.0596531,0.415854,0.260669,0.00945383,0.159476,0.0948942
47537.0,0.0403139,0.0689834,0.382135,0.0629522,0.269625,0.17599
47538.0,0.141477,0.179361,0.0418108,0.0314668,0.549874,0.056011
47539.0,0.0764742,0.300703,0.184053,0.131077,0.148456,0.159238
47540.0,0.316393,0.161911,0.379136,0.00063266,0.104505,0.0374217
47541.0,0.157318,0.138672,0.257695,0.212286,0.112073,0.121956
47542.0,0.246797,0.136741,0.34016,0.226047,0.013095,0.0371607
47543.0,0.303833,0.137795,0.186042,0.0165266,0.29869,0.0571138
47544.0,0.593739,0.0432609,0.264914,0.0321139,0.0181969,0.0477754
47545.0,0.0107207,0.229905,0.195126,0.246195,0.0572708,0.260783
47546.0,0.0330309,0.187339,0.375469,0.0791947,0.228623,0.0963437
47547.0,0.284971,0.00888499,0.154558,0.234177,0.288648,0.0287601
47548.0,0.000523247,0.00896554,0.570688,0.257141,0.0113559,0.151326
47549.0,0.0531264,0.214371,0.0167694,0.272233,0.0423857,0.401115
47550.0,0.238473,0.270664,0.123462,0.180523,0.172648,0.0142299
47551.0,0.114482,0.0052949,0.333409,0.383515,0.0868519,0.0764472
47552.0,0.343406,0.115205,0.213697,0.224715,0.0336473,0.0693293
47553.0,0.11723,0.215232,0.0803426,0.00574922,0.432029,0.149416
47554.0,0.213377,0.600721,0.0269664,0.028622,0.0729514,0.0573622
47555.0,0.351657,0.0192715,0.394541,0.0871027,0.0772409,0.0701868
47556.0,0.170665,0.0422159,0.14988,0.0892706,0.294309,0.253659
47557.0,0.0791955,0.0621687,0.183007,0.122556,0.155632,0.397441
47558.0,0.144269,0.426789,0.00854119,0.133427,0.2531,0.0338726
47559.0,0.112202,0.058949,0.570327,0.0760785,0.175016,0.00742801
47560.0,0.132007,0.31541,0.102146,0.0289005,0.202944,0.218592
47561.0,0.0116985,0.327484,0.397315,0.0885723,0.174812,0.000118046
47562.0,0.093887,0.00275163,0.325471,0.0584233,0.391539,0.127929
47563.0,0.312101,0.175685,0.0331558,0.341631,0.0526585,0.0847692
47564.0,0.0447127,0.370109,0.225401,0.179227,0.07734,0.103211
47565.0,0.0148617,0.105222,0.296238,0.0588736,0.268097,0.256707
47566.0,0.0374761,0.0659769,0.287276,0.0781431,0.0771302,0.453998
47567.0,0.58116,0.0150672,0.0486917,0.149537,0.0663409,0.139203
47568.0,0.12752,0.0338891,0.13602,0.00546743,0.528796,0.168307
47569.0,0.167425,0.262891,0.255675,0.0760249,0.110734,0.12725
47570.0,0.591894,0.100845,0.105543,0.115079,0.0282918,0.0583466
47571.0,0.320461,0.113196,0.158914,0.0190191,0.0372461,0.351165
47572.0,0.0560337,0.00110452,0.215909,0.187543,0.450844,0.0885656
47573.0,0.404072,0.19958,0.0816953,0.269241,0.0352604,0.0101516
47574.0,0.0309337,0.0306186,0.0714253,0.417925,0.270078,0.17902
47575.0,0.0457065,0.099052,0.0380392,0.0986446,0.35728,0.361278
47576.0,0.302485,0.105911,0.0956379,0.304781,0.0950119,0.0961736
47577.0,0.0944312,0.115596,0.396309,0.169758,0.222007,0.00189885
47578.0,0.235933,0.218251,0.0455656,0.0739186,0.366947,0.0593835
47579.0,0.103724,0.00278473,0.243197,0.10612,0.449747,0.0944277
47580.0,0.0247953,0.129997,0.0185013,0.237412,0.0424252,0.546869
47581.0,0.180826,0.281529,0.0749214,0.363392,0.0338522,0.0654796
47582.0,0.263223,0.175278,0.0074019,0.208359,0.211924,0.133813
47583.0,0.592997,0.0164741,0.0942245,0.113795,0.12887,0.0536396
47584.0,0.0906396,0.140193,0.502651,0.0221304,0.0484173,0.195969
47585.0,0.0301348,0.0717582,0.246048,0.0280336,0.522297,0.101729
47586.0,0.207705,0.097026,0.225228,0.101142,0.225769,0.14313
47587.0,0.204181,0.00668721,0.398704,0.00807558,0.182626,0.199726
47588.0,0.319706,0.0915549,0.149807,0.264506,0.145875,0.0285519
47589.0,0.228214,0.232422,0.13498,0.11226,0.0970459,0.195079
47590.0,0.319314,0.0627905,0.0793145,0.113264,0.355933,0.0693845
47591.0,0.224115,0.282083,0.0505418,0.0904308,0.234,0.11883
47592.0,0.0107206,0.460484,0.101832,0.13043,0.088123,0.20841
47593.0,0.112367,0.407975,0.151793,0.238489,0.0577442,0.0316316
47594.0,0.0598136,0.22102,0.19785,0.0861422,0.112273,0.3229
47595.0,0.0634257,0.230219,0.0468158,0.127169,0.444169,0.0882014
47596.0,0.095323,0.0418332,0.201892,0.130751,0.469838,0.0603638
47597.0,0.140587,0.0398047,0.26157,0.0982362,0.249012,0.21079
47598.0,0.0098499,0.145367,0.213954,0.00691835,0.42332,0.200591
47599.0,0.0938916,0.0494454,0.521663,0.104214,0.122471,0.108316
47600.0,0.024698,0.0319943,0.53239,0.13158,0.183738,0.0955993
47601.0,0.0414289,0.0273257,0.141268,0.450841,0.10183,0.237307
47602.0,0.0188674,0.230067,0.192996,0.229535,0.204137,0.124397
47603.0,0.0145642,0.0678516,0.2052,0.128823,0.172943,0.410619
47604.0,0.0415985,0.0419659,0.472527,0.16154,0.180066,0.102303
47605.0,0.121378,0.386626,0.274037,0.0125789,0.0717607,0.133619
47606.0,0.0920298,0.260727,0.0929653,0.275733,0.028224,0.25032
