simulation,Entropy,Sharpness,Gradient,RMS_Contrast,SNR
62260.0,0.334385,0.0391619,0.0325348,0.522961,0.0709566
62261.0,0.00671504,0.00267538,0.361453,0.0751408,0.554015
62262.0,0.291616,0.214677,0.114454,0.289137,0.0901167
62263.0,0.0977636,0.697065,0.0447175,0.0379691,0.122485
62264.0,0.185863,0.0541122,0.0901264,0.431325,0.238573
62265.0,0.132413,0.408199,0.286671,0.048454,0.124264
62266.0,0.193895,0.207541,0.0537568,0.213332,0.331475
62267.0,0.393938,0.350916,0.184404,0.0405926,0.0301489
62268.0,0.628489,0.0649361,0.0314371,0.0087093,0.266428
62269.0,0.0109522,0.49372,0.233543,0.235976,0.0258093
62270.0,0.617522,0.0878359,0.0593533,0.166124,0.0691656
62271.0,0.584483,0.1641,0.0587966,0.0731359,0.119485
62272.0,0.0124565,0.0737887,0.53301,0.23955,0.141195
62273.0,0.171388,0.578604,0.040196,0.025716,0.184096
62274.0,0.120274,0.134167,0.106358,0.465615,0.173587
62275.0,0.00508561,0.217573,0.508302,0.243155,0.0258844
62276.0,0.085339,0.465743,0.0839312,0.321149,0.0438373
62277.0,0.375101,0.454777,0.0276932,0.110448,0.0319807
62278.0,0.160798,0.105703,0.257205,0.389633,0.0866606
62279.0,0.087398,0.68399,0.116629,0.0674374,0.0445458
62280.0,0.118701,0.213778,0.0621972,0.0787731,0.52655
62281.0,0.735227,0.0565917,0.0931857,0.0505106,0.0644847
62282.0,0.106449,0.153094,0.168542,0.44955,0.122364
62283.0,0.207695,0.145804,0.0833731,0.48979,0.073339
62284.0,0.439354,0.118839,0.170336,0.0875166,0.183955
62285.0,0.155656,0.0314559,0.189589,0.534381,0.0889176
62286.0,0.342409,0.0234852,0.0175821,0.352876,0.263647
62287.0,0.175699,0.0150858,0.3608,0.0930611,0.355354
62288.0,0.226646,0.219171,0.328361,0.159009,0.0668138
62289.0,0.456796,0.158113,0.00233961,0.142298,0.240453
62290.0,0.218667,0.153673,0.242625,0.0989445,0.28609
62291.0,0.187233,0.0315216,0.396851,0.34957,0.0348244
62292.0,0.118913,0.222888,0.235602,0.0421461,0.380451
62293.0,0.178741,0.0150869,0.210126,0.120388,0.475658
62294.0,0.119202,0.177198,0.454747,0.00414903,0.244705
62295.0,0.105973,0.0748425,0.199351,0.101823,0.518011
62296.0,0.262562,0.193872,0.116539,0.300473,0.126555
62297.0,0.0425685,0.0300284,0.00346933,0.488539,0.435395
62298.0,0.486935,0.0607385,0.125513,0.202035,0.124779
62299.0,0.22681,0.103875,0.373939,0.0189335,0.276443
62300.0,0.174881,0.172056,0.239162,0.08233,0.331571
62301.0,0.226806,0.098444,0.155428,0.0768818,0.442441
62302.0,0.100557,0.0616685,0.0874923,0.168792,0.58149
62303.0,0.0405139,0.662703,0.0165045,0.273201,0.00707699
62304.0,0.0410562,0.257691,0.260787,0.0871642,0.353301
62305.0,0.288259,0.215533,0.0494747,0.387563,0.0591703
62306.0,0.399566,0.0299884,0.190602,0.378603,0.00124028
62307.0,0.131232,0.0653472,0.633172,0.0939918,0.0762572
62308.0,0.0992581,0.1685,0.0663304,0.410613,0.255298
62309.0,0.138079,0.0961074,0.604626,0.116605,0.0445822
62310.0,0.116481,0.158912,0.507577,0.111474,0.105556
62311.0,0.615778,0.0999972,0.130817,0.0876068,0.065801
62312.0,0.636069,0.2683,0.0453356,0.00816816,0.0421275
62313.0,0.405572,0.269349,0.135649,0.0694566,0.119974
62314.0,0.506658,0.230379,0.0274335,0.009218,0.226312
62315.0,0.624012,0.167578,0.143078,0.0629121,0.00241982
62316.0,0.351393,0.0122886,0.277669,0.0164398,0.34221
62317.0,0.371684,0.164797,0.360589,0.0286127,0.074318
62318.0,0.128614,0.247063,0.50415,0.115144,0.0050293
62319.0,0.182721,0.251933,0.190721,0.239941,0.134684
62320.0,0.588229,0.00712728,0.00963733,0.0195888,0.375418
62321.0,0.417052,0.020601,0.261641,0.287644,0.0130622
62322.0,0.232954,0.0114116,0.299289,0.196576,0.25977
62323.0,0.111582,0.361064,0.0371017,0.46112,0.0291318
62324.0,0.0806113,0.00893141,0.426878,0.337298,0.146282
62325.0,0.073571,0.29811,0.361396,0.130526,0.136397
62326.0,0.0640153,0.0836158,0.464013,0.151986,0.23637
62327.0,0.205227,0.321107,0.0895538,0.307833,0.0762794
62328.0,0.196531,0.224685,0.105238,0.0374932,0.436053
62329.0,0.119567,0.258979,0.574586,0.0197728,0.0270955
62330.0,0.0284957,0.577883,0.221977,0.167988,0.00365583
62331.0,0.0366879,0.669715,0.0068098,0.0300554,0.256732
62332.0,0.218137,0.114578,0.153573,0.274491,0.23922
62333.0,0.298403,0.0834248,0.488106,0.0671215,0.0629445
62334.0,0.0722833,0.337307,0.375233,0.137351,0.0778255
62335.0,0.0169814,0.169538,0.0646718,0.630042,0.118767
62336.0,0.636392,0.0114657,0.116535,0.0581459,0.177461
62337.0,0.0670803,0.216852,0.0877522,0.297065,0.33125
62338.0,0.286381,0.226045,0.361814,0.098989,0.0267717
62339.0,0.232888,0.105004,0.470974,0.139995,0.0511396
62340.0,0.0858306,0.440417,0.351164,0.0114708,0.111117
62341.0,0.296361,0.49238,0.0164824,0.100732,0.0940453
62342.0,0.109249,0.075824,0.0522348,0.553778,0.208914
62343.0,0.0864177,0.627657,0.106588,0.0928816,0.0864562
62344.0,0.113471,0.000336018,0.623866,0.146867,0.11546
62345.0,0.0302999,0.275665,0.127217,0.530248,0.0365708
62346.0,0.46941,0.231397,0.0252875,0.112508,0.161398
62347.0,0.319206,0.132153,0.432824,0.0432645,0.0725519
62348.0,0.0696117,0.135357,0.33451,0.269198,0.191324
62349.0,0.14309,0.299863,0.325313,0.106633,0.125101
62350.0,0.0276895,0.082627,0.112103,0.626453,0.151128
62351.0,0.299359,0.306143,0.0195635,0.172005,0.20293
62352.0,0.0622721,0.155311,0.569248,0.00795601,0.205213
62353.0,0.171006,0.0297858,0.106702,0.182524,0.509982
62354.0,0.159933,0.0194275,0.168983,0.0612457,0.590411
62355.0,0.146664,0.100955,0.0955561,0.00845075,0.648374
62356.0,0.0485881,0.0841394,0.163793,0.0316669,0.671812
62357.0,0.45665,0.0996104,0.112018,0.0449023,0.286819
62358.0,0.153146,0.194981,0.0458636,0.457755,0.148255
62359.0,0.137012,0.359497,0.137937,0.283649,0.0819057
62360.0,0.0942505,0.168154,0.210422,0.382516,0.144658
62361.0,0.113495,0.21392,0.156202,0.255023,0.261361
62362.0,0.354107,0.261301,0.025843,0.163919,0.19483
62363.0,0.398105,0.144924,0.0249521,0.0854568,0.346562
62364.0,0.194269,0.0748952,0.523635,0.204616,0.00258491
62365.0,0.0250891,0.0272577,0.642553,0.262546,0.042554
62366.0,0.0350416,0.386408,0.0775101,0.195427,0.305614
62367.0,0.0240146,0.255393,0.0594579,0.523597,0.137537
62368.0,0.0646769,0.0425896,0.109669,0.351229,0.431836
62369.0,0.17904,0.39103,0.0544502,0.232105,0.143374
62370.0,0.0220622,0.286004,0.360111,0.248655,0.0831673
62371.0,0.123589,0.407594,0.023392,0.3542,0.0912253
62372.0,0.0625132,0.259676,0.260039,0.0358555,0.381916
62373.0,0.00791449,0.369322,0.0701072,0.0691741,0.483482
62374.0,0.179622,0.0137059,0.244498,0.527381,0.0347939
62375.0,0.290213,0.271671,0.0989847,0.0770646,0.262067
62376.0,0.631272,0.01314,0.0719511,0.145175,0.138462
62377.0,0.20132,0.214707,0.0670418,0.279529,0.237401
62378.0,0.517712,0.0984484,0.298402,0.0771923,0.00824472
62379.0,0.411538,0.021541,0.228423,0.327164,0.0113339
62380.0,0.122408,0.405859,0.124183,0.271257,0.0762935
62381.0,0.00544225,0.0144057,0.16475,0.145121,0.670281
62382.0,0.129052,0.270346,0.00151972,0.456308,0.142775
62383.0,0.151051,0.179299,0.281658,0.038145,0.349848
62384.0,0.457084,0.0970099,0.00796178,0.106093,0.331851
62385.0,0.447691,0.178728,0.0917223,0.280859,0.000999194
62386.0,0.25022,0.0201196,0.0359581,0.317617,0.376085
62387.0,0.0643564,0.0610482,0.216072,0.368365,0.290158
62388.0,0.140145,0.387743,0.258714,0.204157,0.009242
62389.0,0.457791,0.0977764,0.0569315,0.37735,0.0101514
62390.0,0.150949,0.0384665,0.0651132,0.105435,0.640036
62391.0,0.0432382,0.467474,0.137202,0.0654863,0.2866
62392.0,0.0850869,0.0975979,0.00725289,0.622614,0.187448
62393.0,0.424235,0.124061,0.211863,0.235466,0.00437527
62394.0,0.0347007,0.0668405,0.193594,0.650404,0.0544611
62395.0,0.126878,0.129635,0.423748,0.244611,0.0751282
62396.0,0.0887362,0.299028,0.428148,0.134118,0.0499697
62397.0,0.0740733,0.0192543,0.327062,0.346508,0.233103
62398.0,0.130889,0.0435161,0.449674,0.166339,0.209582
62399.0,0.0478165,0.0197159,0.170006,0.494759,0.267702
62400.0,0.471985,0.0225641,0.146564,0.192574,0.166313
62401.0,0.160296,0.000253946,0.17229,0.0232598,0.643901
62402.0,0.232473,0.0016278,0.443777,0.131425,0.190697
62403.0,0.332536,0.0537295,0.0450204,0.119952,0.448762
62404.0,0.0969869,0.148622,0.0380316,0.0781681,0.638191
62405.0,0.0584652,0.286852,0.037235,0.288761,0.328687
62406.0,0.195897,0.151031,0.065864,0.476732,0.110475
62407.0,0.0211548,0.0418293,0.138856,0.432969,0.365191
62408.0,0.00708877,0.414509,0.134016,0.177721,0.266666
62409.0,0.152243,0.322786,0.342511,0.118024,0.0644366
62410.0,0.120877,0.0401702,0.51698,0.0262899,0.295682
62411.0,0.128521,0.130956,0.104827,0.520888,0.114808
62412.0,0.244706,0.0475869,0.504088,0.127441,0.0761777
62413.0,0.260028,0.103929,0.224574,0.353345,0.0581245
62414.0,0.0275311,0.429044,0.13319,0.213126,0.197108
62415.0,0.127765,0.307951,0.231378,0.306409,0.0264965
62416.0,0.224288,0.107391,0.265663,0.217532,0.185125
62417.0,0.0552748,0.00433249,0.2268,0.438617,0.274976
62418.0,0.119307,0.386128,0.0368117,0.223996,0.233758
62419.0,0.143058,0.458575,0.209983,0.028281,0.160103
62420.0,0.0323298,0.127002,0.183361,0.502927,0.15438
62421.0,0.31573,0.221282,0.198067,0.120789,0.144131
62422.0,0.0223845,0.0103801,0.201494,0.131046,0.634695
62423.0,0.0748636,0.151149,0.319961,0.0103568,0.44367
62424.0,0.196777,0.387926,0.336522,0.00757813,0.071196
62425.0,0.27491,0.203087,0.166996,0.20347,0.151537
62426.0,0.0714379,0.194518,0.51226,0.130715,0.0910696
62427.0,0.418384,0.210213,0.18677,0.0431096,0.141524
62428.0,0.363772,0.368228,0.14099,0.0982271,0.028783
62429.0,0.338967,0.157256,0.265905,0.0187992,0.219073
62430.0,0.0803193,0.148416,0.216546,0.212735,0.341983
62431.0,0.0690246,0.138893,0.266368,0.466633,0.0590816
62432.0,0.520981,0.00851284,0.205914,0.111576,0.153016
62433.0,0.296603,0.0671518,0.0666193,0.478459,0.091167
62434.0,0.184496,0.0109748,0.0417189,0.380075,0.382736
62435.0,0.216809,0.0574822,0.594282,0.0205769,0.11085
62436.0,0.407902,0.107043,0.0566371,0.326676,0.101742
62437.0,0.00137825,0.0770909,0.660384,0.128692,0.132455
62438.0,0.0478259,0.0159948,0.178875,0.186463,0.570841
62439.0,0.26691,0.243443,0.0996901,0.28837,0.101587
62440.0,0.034748,0.446457,0.235735,0.271632,0.0114277
62441.0,0.121992,0.237884,0.539733,0.0297294,0.0706625
62442.0,0.221285,0.130718,0.469503,0.0733019,0.105192
62443.0,0.0846904,0.237174,0.272233,0.171181,0.234722
62444.0,0.165463,0.384574,0.0459738,0.304112,0.0998774
62445.0,0.0300393,0.403401,0.562107,0.00236745,0.00208492
62446.0,0.219913,0.402089,0.00695049,0.254014,0.117034
62447.0,0.00966067,0.00368176,0.253866,0.32398,0.408812
62448.0,0.0814072,0.176512,0.489751,0.0305756,0.221754
62449.0,0.00951566,0.65812,0.10655,0.00234535,0.223469
62450.0,0.208164,0.31951,0.324111,0.0206713,0.127545
62451.0,0.11986,0.00539146,0.00713948,0.103931,0.763679
62452.0,0.0485546,0.227973,0.537446,0.127843,0.0581831
62453.0,0.00648068,0.104862,0.592418,0.272596,0.0236429
62454.0,0.608776,0.100344,0.0093604,0.264374,0.0171453
62455.0,0.275313,0.199187,0.357965,0.0102771,0.157258
62456.0,0.274961,0.111696,0.300492,0.251353,0.0614979
62457.0,0.115955,0.523268,0.0275742,0.161967,0.171236
62458.0,0.425904,0.0933651,0.15275,0.2142,0.113781
62459.0,0.0338837,0.098251,0.300804,0.447647,0.119413
62460.0,0.409095,0.0755434,0.174675,0.291212,0.0494748
62461.0,0.200593,0.00225902,0.100569,0.483681,0.212898
62462.0,0.3571,0.00576815,0.299477,0.157076,0.180579
62463.0,0.196007,0.227361,0.101303,0.269016,0.206313
62464.0,0.0965091,0.241013,0.467988,0.145761,0.048729
62465.0,0.139128,0.275225,0.159831,0.315561,0.110255
62466.0,0.428849,0.0448408,0.146374,0.0721065,0.30783
62467.0,0.274727,0.0294089,0.067025,0.254018,0.374821
62468.0,0.148195,0.194058,0.236398,0.123732,0.297617
62469.0,0.0491513,0.150081,0.0903243,0.144879,0.565564
62470.0,0.202292,0.269738,0.0853687,0.305913,0.136688
62471.0,0.636423,0.122597,0.163832,0.0149973,0.062151
62472.0,0.0534207,0.0240198,0.0864125,0.371738,0.464409
62473.0,0.032535,0.0309977,0.422291,0.0179304,0.496246
62474.0,0.112026,0.470186,0.0663487,0.185959,0.165479
62475.0,0.347784,0.0766371,0.182149,0.306341,0.0870883
62476.0,0.100817,0.06506,0.255198,0.33677,0.242156
62477.0,0.0044,0.236897,0.171964,0.395883,0.190855
62478.0,0.108971,0.177442,0.20222,0.0687004,0.442666
62479.0,0.0577021,0.224005,0.489422,0.218457,0.0104137
62480.0,0.0987289,0.220967,0.000957003,0.445628,0.23372
62481.0,0.22725,0.075218,0.0487166,0.486256,0.162559
62482.0,0.168833,0.644144,0.0778931,0.00723773,0.101892
62483.0,0.0580215,0.0618929,0.275996,0.311148,0.292941
62484.0,0.0239383,0.0693996,0.234328,0.00544583,0.666889
62485.0,0.359654,0.258496,0.042194,0.238199,0.101457
62486.0,0.0405842,0.0340612,0.544825,0.24288,0.137649
62487.0,0.0442513,0.291497,0.126776,0.374205,0.163271
62488.0,0.0299926,0.198558,0.0770131,0.668651,0.0257851
62489.0,0.402859,0.00391955,0.0256483,0.317727,0.249846
62490.0,0.122739,0.204822,0.323489,0.169507,0.179442
62491.0,0.129455,0.24293,0.00437132,0.112791,0.510453
62492.0,0.122145,0.104597,0.363184,0.180312,0.229763
62493.0,0.0514533,0.0613093,0.308211,0.129474,0.449552
62494.0,0.160119,0.347295,0.063563,0.341605,0.0874176
62495.0,0.0379026,0.308676,0.0869169,0.201926,0.364579
62496.0,0.327859,0.167011,0.0164353,0.148861,0.339834
62497.0,0.369722,0.0794985,0.00509506,0.328962,0.216722
62498.0,0.376013,0.0552566,0.432585,0.0317673,0.104378
62499.0,0.284225,0.369318,0.0237497,0.299732,0.0229747
62500.0,0.204122,0.0143737,0.0509757,0.117404,0.613125
62501.0,0.0917629,0.586938,0.0631753,0.0923684,0.165755
62502.0,0.650387,0.154345,0.130225,0.000751381,0.0642922
62503.0,0.0170027,0.494668,0.336394,0.117656,0.0342789
62504.0,0.061659,0.403875,0.122603,0.372634,0.0392292
62505.0,0.0204351,0.0194347,0.13992,0.178565,0.641645
62506.0,0.131996,0.347257,0.0255389,0.224404,0.270804
62507.0,0.0587795,0.325786,0.35798,0.0591058,0.198348
62508.0,0.0351394,0.641327,0.0252598,0.14005,0.158223
62509.0,0.0198001,0.544723,0.0264396,0.33463,0.0744072
62510.0,0.3536,0.281033,0.0973377,0.252439,0.0155903
62511.0,0.11542,0.265474,0.0594474,0.131264,0.428394
62512.0,0.0048973,0.254714,0.265745,0.186499,0.288145
62513.0,0.448127,0.124924,0.139146,0.038954,0.24885
62514.0,0.444152,0.226529,0.103157,0.222559,0.00360221
62515.0,0.391984,0.0130136,0.3758,0.174828,0.0443746
62516.0,0.0180007,0.0208171,0.111923,0.313194,0.536065
62517.0,0.0923186,0.140778,0.408783,0.131492,0.226628
62518.0,0.106252,0.407266,0.287842,0.0202815,0.178359
62519.0,0.145188,0.248613,0.164259,0.324077,0.117863
62520.0,0.135057,0.452987,0.0222295,0.118811,0.270915
62521.0,0.00364771,0.0187115,0.192068,0.411657,0.373916
62522.0,0.141701,0.122772,0.280689,0.064653,0.390185
62523.0,0.0307749,0.138319,0.679861,0.104166,0.0468791
62524.0,0.132177,0.516195,0.0636215,0.077651,0.210356
62525.0,0.504562,0.0581115,0.132857,0.0603234,0.244147
62526.0,0.166419,0.238483,0.135559,0.273705,0.185834
62527.0,0.331903,0.334223,0.0219961,0.150645,0.161234
62528.0,0.0575037,0.272387,0.00975228,0.0814767,0.578881
62529.0,0.200686,0.0454373,0.0750052,0.147011,0.53186
62530.0,0.280695,0.305686,0.252705,0.132848,0.0280659
62531.0,0.027693,0.515345,0.190411,0.0985732,0.167978
62532.0,0.338698,0.165114,0.391208,0.00944116,0.095539
62533.0,0.0283547,0.186584,0.3655,0.0970405,0.322521
62534.0,0.135249,0.0414403,0.119675,0.503883,0.199753
62535.0,0.242654,0.124998,0.402232,0.0789367,0.151179
62536.0,0.256412,0.109385,0.0996622,0.26872,0.26582
62537.0,0.0748062,0.055166,0.194376,0.581614,0.0940376
62538.0,0.109123,0.0403002,0.121703,0.054342,0.674531
62539.0,0.170353,0.156671,0.426854,0.070247,0.175875
62540.0,0.0440275,0.394731,0.243049,0.169738,0.148454
62541.0,0.388681,0.375342,0.0766195,0.0036479,0.155709
62542.0,0.468415,0.373801,0.123673,0.0219964,0.0121138
62543.0,0.031553,0.261179,0.491875,0.162872,0.0525216
62544.0,0.290822,0.00108949,0.00663389,0.323503,0.377952
62545.0,0.23679,0.249951,0.0605764,0.403536,0.0491464
62546.0,0.181537,0.187295,0.204777,0.260579,0.165812
62547.0,0.270869,0.189459,0.0926266,0.156197,0.290848
62548.0,0.085087,0.328058,0.322378,0.220631,0.043846
62549.0,0.304096,0.145338,0.0354919,0.00258306,0.512491
62550.0,0.563094,0.237106,0.00524026,0.115708,0.078851
62551.0,0.216026,0.208049,0.547756,0.0030833,0.0250851
62552.0,0.179346,0.230134,0.0922887,0.179316,0.318915
62553.0,0.0924675,0.711954,0.0634261,0.061631,0.0705213
62554.0,0.579995,0.157147,0.0296923,0.216901,0.016265
62555.0,0.327116,0.038996,0.286186,0.101227,0.246475
62556.0,0.0423646,0.0216795,0.584005,0.323658,0.0282927
62557.0,0.0932369,0.464235,0.0428482,0.330875,0.0688059
62558.0,0.221076,0.188697,0.396247,0.0419968,0.151983
62559.0,0.55511,0.255004,0.147353,0.0367807,0.00575267
62560.0,0.762687,0.0117598,0.0388854,0.0463965,0.140271
62561.0,0.00346321,0.0491996,0.751273,0.0692996,0.126765
62562.0,0.351225,0.028344,0.316932,0.276312,0.0271877
62563.0,0.0157053,0.450763,0.0751212,0.192145,0.266266
62564.0,0.120832,0.0476312,0.160066,0.552522,0.118949
62565.0,0.0121978,0.220673,0.45029,0.0940054,0.222833
62566.0,0.522776,0.117263,0.0438084,0.208976,0.107176
62567.0,0.478808,0.142691,0.168034,0.0728473,0.13762
62568.0,0.247518,0.51356,0.158021,0.0608903,0.0200108
62569.0,0.092355,0.0837235,0.193286,0.241375,0.389261
62570.0,0.0954408,0.281509,0.338821,0.087402,0.196828
62571.0,0.142326,0.189357,0.0945603,0.494793,0.0789633
62572.0,0.0447915,0.0498553,0.0365596,0.694118,0.174675
62573.0,0.142384,0.211138,0.263099,0.252756,0.130622
62574.0,0.124755,0.0754913,0.0199022,0.00828481,0.771566
62575.0,0.12141,0.485844,0.168144,0.161739,0.0628635
62576.0,0.182096,0.34343,0.146034,0.308123,0.0203167
62577.0,0.191078,0.235102,0.278945,0.290311,0.00456408
62578.0,0.521956,0.0116539,0.370718,0.0307202,0.0649514
62579.0,0.0634094,0.125603,0.201831,0.56155,0.0476065
62580.0,0.0661436,0.527721,0.0143724,0.342746,0.0490171
62581.0,0.271925,0.235608,0.123782,0.34433,0.0243551
62582.0,0.020883,0.0769091,0.578955,0.268155,0.0550974
62583.0,0.0522497,0.0696175,0.289156,0.402123,0.186854
62584.0,0.00788175,0.13279,0.25385,0.0649038,0.540575
62585.0,0.0739284,0.0834138,0.245131,0.359005,0.238522
62586.0,0.0879405,0.0689934,0.0170988,0.797717,0.0282506
62587.0,0.0804109,0.0493909,0.559579,0.219285,0.091334
62588.0,0.208038,0.289372,0.178955,0.157081,0.166554
62589.0,0.256818,0.077943,0.201842,0.307841,0.155556
62590.0,0.201445,0.0532928,0.199392,0.128272,0.417598
62591.0,0.709554,0.0413144,0.0758381,0.0307769,0.142517
62592.0,0.296576,0.0911495,0.383589,0.0543521,0.174333
62593.0,0.254881,0.433785,0.179946,0.106444,0.0249442
62594.0,0.0911216,0.11611,0.459724,0.0356308,0.297414
62595.0,0.0532786,0.681723,0.0590055,0.0928402,0.113153
62596.0,0.167497,0.433527,0.0802328,0.224737,0.0940061
62597.0,0.0284992,0.309023,0.140439,0.168812,0.353226
62598.0,0.0524623,0.285894,0.19718,0.220922,0.243542
62599.0,0.114788,0.551976,0.170673,0.0401701,0.122393
62600.0,0.210726,0.188274,0.0927568,0.175728,0.332514
62601.0,0.148004,0.0450977,0.667719,0.0642171,0.0749622
62602.0,0.127664,0.0708749,0.249571,0.437656,0.114234
62603.0,0.035167,0.300188,0.258705,0.382952,0.0229882
62604.0,0.12027,0.0586282,0.237808,0.497388,0.0859053
62605.0,0.321855,0.0742086,0.231129,0.326555,0.0462515
62606.0,0.0385606,0.463444,0.0164303,0.197197,0.284368
62607.0,0.0649422,0.0543407,0.105523,0.532429,0.242765
62608.0,0.359618,0.229706,0.068288,0.167419,0.17497
62609.0,0.0945893,0.000242622,0.305669,0.492463,0.107036
62610.0,0.160008,0.274874,0.150609,0.0674298,0.347078
62611.0,0.0231611,0.547465,0.393519,0.0244395,0.0114147
62612.0,0.0751008,0.268824,0.133865,0.330405,0.191805
62613.0,0.0499373,0.00183804,0.192025,0.243031,0.513168
62614.0,0.878878,0.0156147,0.076584,0.0288624,6.10279e-05
62615.0,0.196879,0.000654087,0.196967,0.259286,0.346214
62616.0,0.0497046,0.0640559,0.0464909,0.55039,0.289359
62617.0,0.180043,0.0184949,0.0108584,0.676764,0.11384
62618.0,0.186329,0.291239,0.209563,0.272742,0.0401277
62619.0,0.443314,0.0449074,0.1458,0.361798,0.00418134
62620.0,0.343766,0.270675,0.0639681,0.0393066,0.282284
62621.0,0.237204,0.276133,0.288461,0.00800217,0.1902
62622.0,0.0583432,0.587369,0.204554,0.0489646,0.100769
62623.0,0.34719,0.0256986,0.15267,0.234091,0.24035
62624.0,0.498699,0.0955467,0.0962739,0.212618,0.0968629
62625.0,0.0947339,0.290209,0.214933,0.070527,0.329597
62626.0,0.244059,0.00281258,0.578701,0.110807,0.0636206
62627.0,0.190566,0.209611,0.0582134,0.032221,0.509389
62628.0,0.156466,0.0110716,0.366761,0.017567,0.448135
62629.0,0.478642,0.030981,0.0553437,0.280515,0.154518
62630.0,0.310783,0.223818,0.361261,0.077056,0.0270824
62631.0,0.235347,0.199222,0.22123,0.137853,0.206347
62632.0,0.0749373,0.0287063,0.0846463,0.408492,0.403218
62633.0,0.248855,0.227834,0.063444,0.156702,0.303165
62634.0,0.140918,0.325698,0.163389,0.339184,0.0308116
62635.0,0.239942,0.416998,0.18069,0.0246457,0.137724
62636.0,0.363632,0.164216,0.116026,0.314786,0.0413403
62637.0,0.272178,0.0451402,0.0655133,0.531669,0.0855004
62638.0,0.0732391,0.260162,0.375175,0.250741,0.040683
62639.0,0.0105281,0.283558,0.510353,0.14399,0.0515706
62640.0,0.0150521,0.0787482,0.222242,0.227165,0.456793
62641.0,0.110792,0.118526,0.393763,0.160436,0.216483
62642.0,0.107331,0.0318396,0.0185139,0.0034188,0.838897
62643.0,0.270857,0.138129,0.37752,0.019099,0.194395
62644.0,0.0471461,0.417762,0.0722368,0.081642,0.381214
